,SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,TPopulation1Jan,TPopulation1July,TPopulationMale1July,TPopulationFemale1July,PopDensity,PopSexRatio,MedianAgePop,NatChange,NatChangeRT,PopChange,PopGrowthRate,DoublingTime,Births,Births1519,CBR,TFR,NRR,MAC,SRB,Deaths,DeathsMale,DeathsFemale,CDR,LEx,LExMale,LExFemale,LE15,LE15Male,LE15Female,LE65,LE65Male,LE65Female,LE80,LE80Male,LE80Female,InfantDeaths,IMR,LBsurvivingAge1,Under5Deaths,Q5,Q0040,Q0040Male,Q0040Female,Q0060,Q0060Male,Q0060Female,Q1550,Q1550Male,Q1550Female,Q1560,Q1560Male,Q1560Female,NetMigrations,CNMR,GDP_per_capita
0,143,4,,AFG,AF,4,4,Country/Area,5501,Afghanistan,2,Medium,2024,42044.654,42647.492,21532.54,21114.952,65.6827,101.9777,17.1159,1249.77,29.305,1205.676,2.827,24.5188,1492.956,143.175,35.007,4.7606,2.1235,30.443,105.1,243.186,127.754,115.433,5.702,66.2893,64.7043,67.8117,55.6628,54.273,56.9587,13.3583,12.595,13.9697,5.6249,5.3444,5.8223,63.496,42.6505,1439.795,80.29,54.4942,114.512,122.3091,106.3575,249.5329,274.4609,224.8054,101.7436,110.5445,92.7252,198.4914,221.6256,175.9458,-44.089,-1.034,471.0411111111111
1,143,4,,AFG,AF,4,4,Country/Area,5501,Afghanistan,2,Medium,2023,40864.868,41454.761,20924.078,20530.683,63.8457,101.9161,16.9404,1228.733,29.64,1179.786,2.846,24.3551,1469.029,146.316,35.437,4.8403,2.1524,30.366,105.1,240.296,126.08,114.216,5.797,66.0346,64.4667,67.5357,55.5332,54.1516,56.8169,13.3291,12.571,13.9371,5.6126,5.3354,5.8083,64.348,43.9514,1415.366,81.378,56.162,117.652,125.3051,109.6545,253.5386,278.3373,229.1277,103.7876,112.5256,94.8531,201.1085,224.2414,178.7562,-48.958,-1.181,413.76
2,143,4,,AFG,AF,4,4,Country/Area,5501,Afghanistan,2,Medium,2022,40292.816,40578.842,20475.675,20103.167,62.4967,101.853,16.7517,1219.461,30.052,572.052,1.41,49.1594,1462.654,148.818,36.045,4.9317,2.1859,30.374,105.2,243.193,128.445,114.748,5.993,65.617,63.9408,67.2357,55.2361,53.7271,56.6565,13.2796,12.5197,13.8908,5.5964,5.3179,5.7933,65.872,45.1915,1407.952,83.784,58.0385,123.0752,132.7588,112.9641,260.8733,288.3504,233.7682,108.9153,120.5091,97.0285,207.2249,233.3923,181.8401,-647.402,-15.954,357.26
3,143,4,,AFG,AF,4,4,Country/Area,5501,Afghanistan,2,Medium,2021,39708.008,40000.412,20186.456,19813.956,61.6058,101.88,16.5753,1133.586,28.34,584.808,1.462,47.4109,1453.685,150.984,36.342,5.0391,2.2114,30.414,105.2,320.099,184.448,135.651,8.002,60.4174,57.0516,64.0793,49.949,46.5964,53.5737,11.6643,10.7863,12.4028,4.7762,4.5136,4.968,68.065,46.9239,1397.574,88.175,61.3673,174.0206,216.7301,127.8026,366.1995,434.97,291.2585,187.4871,243.1744,126.7582,316.9767,388.2573,239.896,-548.784,-13.719,356.5
4,143,4,,AFG,AF,4,4,Country/Area,5501,Afghanistan,2,Medium,2020,38429.95,39068.979,19725.45,19343.529,60.1713,101.9744,16.4109,1134.429,29.036,1278.058,3.272,21.1842,1429.983,152.466,36.601,5.1453,2.258,30.275,105.2,295.554,167.467,128.088,7.565,61.4537,58.4546,64.6563,51.1784,48.2251,54.3079,11.7058,10.6755,12.6095,4.8955,4.492,5.212,68.452,48.0086,1373.725,88.718,62.8769,159.323,190.8581,125.5999,337.105,395.8878,275.164,160.4519,201.7709,116.2911,284.3806,344.7921,221.3018,143.634,3.676,510.79
5,143,4,,AFG,AF,4,4,Country/Area,5501,Afghanistan,2,Medium,2019,37282.292,37856.121,19119.647,18736.474,58.3033,102.0451,16.2343,1138.495,30.074,1147.658,3.032,22.8611,1405.919,153.575,37.138,5.2383,2.297,30.137,105.3,267.424,152.307,115.118,7.064,62.9411,59.9101,66.1444,52.8643,49.887,55.983,13.0383,12.1914,13.7495,5.51,5.1918,5.7474,68.646,48.9811,1349.68,88.75,64.0056,161.9722,196.1052,125.2961,312.9087,370.1075,252.4378,153.8787,197.1047,107.5132,257.3729,315.9449,196.0125,9.159,0.242,496.6
6,143,4,,AFG,AF,4,4,Country/Area,5501,Afghanistan,2,Medium,2018,36203.786,36743.039,18564.622,18178.417,56.589,102.1245,16.0508,1115.262,30.353,1078.506,2.935,23.6166,1382.424,154.275,37.624,5.3275,2.331,29.984,105.3,267.162,153.931,113.23,7.271,62.4434,59.1753,65.9424,52.4236,49.1876,55.861,13.0081,12.1413,13.7432,5.5034,5.1737,5.7525,68.996,50.0616,1326.12,89.077,65.3379,169.6496,208.1765,127.9316,322.6197,384.8905,256.1015,162.6715,211.5218,109.8383,266.7931,330.9522,198.8601,-36.753,-1.0,491.34
7,143,4,,AFG,AF,4,4,Country/Area,5501,Afghanistan,2,Medium,2017,35174.083,35688.935,18038.999,17649.936,54.9656,102.2043,15.8683,1101.188,30.856,1029.703,2.885,24.0259,1362.27,155.032,38.171,5.4326,2.3676,29.85,105.4,261.082,148.47,112.612,7.315,62.4062,59.3876,65.6064,52.578,49.607,55.6999,12.9819,12.1415,13.6972,5.4959,5.1761,5.7387,69.977,51.5465,1305.441,90.851,67.6953,168.8889,203.074,132.0004,321.4089,378.6434,261.0235,158.7143,202.2362,112.0062,263.2864,322.1148,201.8087,-71.491,-2.003,525.47
8,143,4,,AFG,AF,4,4,Country/Area,5501,Afghanistan,2,Medium,2016,34227.141,34700.612,17541.316,17159.297,53.4434,102.2263,15.6805,1089.999,31.412,946.942,2.729,25.3993,1344.01,156.705,38.732,5.5417,2.3894,29.734,105.5,254.011,136.873,117.137,7.32,62.6459,60.6609,64.64,53.4116,51.5522,55.2469,12.8675,12.1365,13.4845,5.4426,5.1741,5.6441,72.98,54.4866,1285.363,97.785,73.9115,159.6641,175.8938,142.5124,310.0626,346.2449,274.015,137.8566,158.6662,116.3432,244.3279,280.475,208.8532,-143.049,-4.122,522.08
9,143,4,,AFG,AF,4,4,Country/Area,5501,Afghanistan,2,Medium,2015,33436.386,33831.764,17099.52,16732.244,52.1053,102.195,15.4897,1077.067,31.836,790.755,2.337,29.6597,1331.758,158.688,39.364,5.6523,2.4237,29.605,105.6,254.691,136.591,118.099,7.528,62.2695,60.3628,64.1778,53.2275,51.4225,55.0036,12.818,12.0985,13.4277,5.4288,5.1641,5.628,74.501,56.1285,1272.248,100.283,76.5487,164.2069,179.3939,148.1823,315.8973,350.9083,281.2408,140.581,160.596,120.0043,248.1055,283.3873,213.6846,-286.314,-8.463,565.57
10,211,8,,ALB,AL,8,4,Country/Area,925,Albania,2,Medium,2015,2901.37,2898.632,1434.4,1464.233,105.7972,97.9626,33.286,15.032,5.186,-5.476,-0.189,,36.033,2.521,12.431,1.6311,0.7669,27.956,109.1,21.001,11.157,9.844,7.245,78.358,76.2805,80.451,64.3368,62.2941,66.3859,18.015,17.011,18.9636,7.8661,7.2869,8.3061,0.313,8.6411,35.763,0.365,10.0714,30.7916,37.5858,24.0312,93.1751,120.9912,66.0446,38.1215,50.8263,26.1891,81.4712,108.9395,54.8085,-20.5,-7.072,3981.73
11,211,8,,ALB,AL,8,4,Country/Area,925,Albania,2,Medium,2017,2899.839,2898.242,1434.442,1463.801,105.783,97.9944,33.9122,11.718,4.043,-3.193,-0.11,,33.086,1.854,11.416,1.4858,0.7007,28.393,108.7,21.368,11.255,10.112,7.373,78.9003,76.9973,80.795,64.8289,62.9537,66.6886,18.2834,17.3872,19.1235,8.0487,7.5539,8.4345,0.274,8.2507,32.849,0.324,9.6185,27.3816,32.8251,21.856,86.4554,112.2751,61.5462,33.7959,44.6993,23.5691,75.3557,100.915,50.8023,-14.901,-5.141,4614.05
12,211,8,,ALB,AL,8,4,Country/Area,925,Albania,2,Medium,2018,2896.646,2894.231,1432.571,1461.66,105.6366,98.0099,34.2829,10.198,3.523,-4.83,-0.167,,31.542,1.62,10.898,1.4152,0.6687,28.621,108.4,21.344,11.14,10.205,7.375,79.2377,77.4477,81.0015,65.1539,63.3915,66.8834,18.5299,17.7516,19.2494,8.2287,7.8221,8.5426,0.259,8.1581,31.319,0.306,9.5087,26.1781,31.1742,21.0634,83.8129,109.2358,59.4506,32.1047,42.4187,22.4363,72.8851,98.0625,48.8588,-15.032,-5.194,5365.49
13,211,8,,ALB,AL,8,4,Country/Area,925,Albania,2,Medium,2016,2895.894,2897.866,1434.134,1463.732,105.7693,97.9779,33.5937,13.287,4.585,3.945,0.136,,34.407,2.152,11.873,1.5555,0.7328,28.178,108.8,21.12,11.155,9.965,7.288,78.6433,76.6623,80.625,64.5946,62.6441,66.5379,18.1672,17.234,19.0432,7.9732,7.4492,8.3745,0.291,8.4075,34.156,0.342,9.803,29.0526,35.186,22.8915,89.8956,116.8474,63.7495,35.9866,47.8396,24.8623,78.5235,105.1844,52.774,-9.347,-3.225,4168.38
14,211,8,,ALB,AL,8,4,Country/Area,925,Albania,2,Medium,2019,2891.816,2885.01,1428.169,1456.841,105.3,98.0319,34.708,9.473,3.284,-13.613,-0.472,,31.033,1.49,10.757,1.3953,0.66,28.841,108.1,21.56,11.118,10.442,7.473,79.4669,77.8336,81.0604,65.3903,63.7821,66.9529,18.7004,18.0498,19.2959,8.3528,8.0405,8.5918,0.253,8.1505,30.814,0.301,9.5617,25.4343,29.7936,20.9381,81.8037,106.1271,58.6877,30.7167,40.1187,21.9135,70.7957,94.9192,47.9603,-23.094,-8.005,5460.43
15,211,8,,ALB,AL,8,4,Country/Area,925,Albania,2,Medium,2020,2878.203,2871.954,1421.407,1450.547,104.8235,97.9911,35.1271,4.181,1.456,-12.499,-0.435,,30.258,1.319,10.536,1.3707,0.6511,29.009,107.8,26.077,14.322,11.755,9.08,77.8241,75.4287,80.3454,63.6539,61.299,66.1258,17.3344,16.14,18.5751,7.955,7.7431,8.178,0.246,8.1014,30.045,0.288,9.4437,24.4705,30.2159,18.4977,91.8448,124.3841,60.812,33.6223,46.4676,21.587,81.9411,114.0377,51.4945,-16.68,-5.808,5370.78
16,211,8,,ALB,AL,8,4,Country/Area,925,Albania,2,Medium,2021,2865.704,2849.635,1409.655,1439.981,104.0089,97.894,35.5494,0.712,0.25,-32.137,-1.128,,29.955,1.161,10.512,1.3651,0.648,29.115,107.5,29.243,15.601,13.642,10.262,76.8442,74.7418,79.0017,62.7005,60.6306,64.8182,16.6301,15.6015,17.6723,7.4529,7.2896,7.6184,0.243,8.107,29.744,0.284,9.4391,25.6916,29.9111,21.294,100.8084,130.973,72.5394,37.4003,49.7981,25.961,90.4959,120.3304,62.678,-32.848,-11.527,6413.28
17,211,8,,ALB,AL,8,4,Country/Area,925,Albania,2,Medium,2022,2833.567,2827.608,1398.267,1429.341,103.2049,97.826,35.9431,4.513,1.596,-11.918,-0.421,,29.139,1.088,10.305,1.3553,0.6434,29.129,107.2,24.626,13.197,11.429,8.709,78.7688,76.7505,80.7813,64.7146,62.7145,66.7035,18.2555,17.3094,19.1668,7.9778,7.4917,8.4035,0.241,8.2672,28.93,0.293,9.9792,27.5081,32.9061,21.8037,89.8398,117.915,63.4807,35.2918,47.2234,23.9086,78.5715,106.5035,52.4427,-16.426,-5.809,6846.43
18,211,8,,ALB,AL,8,4,Country/Area,925,Albania,2,Medium,2023,2821.649,2811.655,1390.104,1421.551,102.6226,97.7879,36.2768,5.375,1.912,-19.988,-0.711,,28.803,1.053,10.244,1.3479,0.6414,29.132,107.0,23.428,12.429,10.999,8.332,79.6019,77.7278,81.4459,65.4939,63.643,67.3091,18.7621,17.8687,19.6102,8.2443,7.7568,8.6681,0.235,8.1368,28.6,0.274,9.4866,25.008,29.7066,20.0233,82.0927,107.3392,58.5529,31.8229,42.0164,22.0318,71.5193,96.5518,48.2754,-25.357,-9.019,8575.17
19,211,8,,ALB,AL,8,4,Country/Area,925,Albania,2,Medium,2024,2801.661,2791.765,1380.022,1411.743,101.8967,97.753,36.7212,4.673,1.674,-19.793,-0.709,,28.283,0.991,10.131,1.3406,0.6391,29.249,106.8,23.61,12.457,11.153,8.457,79.7764,77.9239,81.5929,65.594,63.7711,67.375,18.8406,17.978,19.6534,8.3492,7.8875,8.7487,0.202,7.1188,28.109,0.236,8.3261,24.9029,29.9057,19.5821,79.2792,104.0344,56.1875,31.5909,41.6596,21.7748,69.5336,93.9953,46.8192,-24.472,-8.766,10011.63
20,95,12,,DZA,DZ,12,4,Country/Area,912,Algeria,2,Medium,2024,46497.095,46814.308,23874.384,22939.924,19.6555,104.0735,28.3994,665.657,14.219,634.425,1.355,51.1548,881.823,15.357,18.837,2.7225,1.2918,31.433,104.6,216.166,115.951,100.215,4.618,76.4752,75.0962,77.9123,63.2779,62.0424,64.5584,16.8177,15.9143,17.7089,7.2778,6.7744,7.6891,15.108,17.0821,868.487,18.329,20.4822,41.4366,47.045,35.5231,99.7319,110.4669,88.3534,36.2918,40.5345,31.8097,78.0086,86.8575,68.6451,-31.24,-0.667,5631.18
21,95,12,,DZA,DZ,12,4,Country/Area,912,Algeria,2,Medium,2023,45831.343,46164.219,23549.234,22614.984,19.3826,104.1311,28.1889,691.722,14.984,665.752,1.442,48.0685,905.981,14.744,19.625,2.7662,1.3126,31.453,104.6,214.259,115.272,98.987,4.641,76.261,74.8955,77.6961,63.0864,61.8266,64.4063,16.3794,15.3954,17.3704,6.9613,6.3932,7.4467,16.175,17.7983,891.682,19.471,21.1902,39.6001,44.0919,34.864,94.9221,104.0755,85.2273,32.6912,36.1238,29.0636,72.8001,80.475,64.6799,-25.963,-0.562,5364.03
22,95,12,,DZA,DZ,12,4,Country/Area,912,Algeria,2,Medium,2022,45123.436,45477.389,23206.875,22270.515,19.0942,104.2045,27.9834,722.591,15.889,707.907,1.557,44.5181,931.867,14.409,20.491,2.8174,1.3357,31.462,104.6,209.276,112.924,96.352,4.602,76.1289,74.7401,77.592,63.0027,61.7206,64.3493,16.3791,15.3798,17.3879,6.9792,6.4049,7.4761,17.051,18.2431,916.776,20.524,21.7305,40.8781,45.5175,35.9803,97.5194,106.9195,87.5453,33.8389,37.4085,30.0615,74.8307,82.7335,66.452,-14.684,-0.323,4961.55
23,95,12,,DZA,DZ,12,4,Country/Area,912,Algeria,2,Medium,2021,44398.762,44761.099,22848.428,21912.671,18.7934,104.2704,27.7831,735.483,16.432,724.674,1.619,42.8133,957.511,14.295,21.392,2.8698,1.3592,31.464,104.6,222.028,119.345,102.682,4.96,75.2077,73.8453,76.6504,62.1094,60.8536,63.4358,15.8765,14.9252,16.84,6.5988,6.1363,6.9953,17.966,18.6987,941.6,21.608,22.2852,42.4844,47.2145,37.4849,109.8201,120.3549,98.6086,38.5742,42.6501,34.2549,86.8206,95.8972,77.1673,-10.803,-0.241,4160.56
24,95,12,,DZA,DZ,12,4,Country/Area,912,Algeria,2,Medium,2020,43685.42,44042.091,22490.324,21551.767,18.4916,104.3549,27.608,724.135,16.442,713.342,1.62,42.7869,987.851,14.598,22.43,2.9404,1.3904,31.476,104.6,263.716,144.736,118.981,5.988,73.2568,71.7329,74.9427,60.1601,58.7363,61.7376,14.4007,13.3572,15.5175,5.8293,5.3022,6.3224,18.969,19.1509,971.022,22.755,22.8366,45.62,50.5467,40.4058,126.2419,140.2547,111.237,44.6584,49.3664,39.6626,103.0236,115.6802,89.4811,-10.798,-0.245,3743.54
25,95,12,,DZA,DZ,12,4,Country/Area,912,Algeria,2,Medium,2019,42903.672,43294.546,22118.792,21175.753,18.1777,104.4534,27.4312,809.531,18.698,781.748,1.806,38.3802,1012.181,14.815,23.379,2.9973,1.417,31.484,104.6,202.65,109.229,93.421,4.681,75.6818,74.35,77.0908,62.7025,61.4834,63.9889,16.3327,15.4078,17.2709,6.9939,6.4836,7.4509,19.851,19.5899,994.524,23.759,23.3715,44.8359,49.8085,39.5674,105.5435,115.2083,95.2345,37.4182,41.2047,33.3925,81.1268,89.2362,72.473,-27.786,-0.642,4468.45
26,95,12,,DZA,DZ,12,4,Country/Area,912,Algeria,2,Medium,2018,42106.398,42505.035,21724.797,20780.238,17.8462,104.5455,27.23,824.42,19.396,797.274,1.876,36.9481,1022.803,13.364,24.063,3.019,1.4262,31.681,104.5,198.383,106.764,91.618,4.667,75.5554,74.2554,76.9277,62.6222,61.4358,63.871,16.3331,15.4445,17.2306,7.006,6.5237,7.4394,20.512,20.0105,1004.56,24.505,23.889,46.0683,51.1531,40.6748,108.0834,117.7685,97.7452,38.523,42.389,34.4052,83.1329,91.2631,74.4474,-27.146,-0.639,4577.21
27,95,12,,DZA,DZ,12,4,Country/Area,912,Algeria,2,Medium,2017,41272.2,41689.299,21316.232,20373.068,17.5037,104.6295,27.0239,848.601,20.355,834.198,2.001,34.64,1042.868,14.017,25.015,3.0896,1.4586,31.759,104.4,194.267,104.235,90.032,4.66,75.4313,74.1766,76.7504,62.5424,61.403,63.7364,16.3285,15.5007,17.1565,7.0103,6.5744,7.4017,21.27,20.4031,1023.884,25.3,24.3703,47.299,52.5975,41.6714,110.4498,120.3527,99.8751,39.596,43.6598,35.2601,84.9829,93.3326,76.0586,-14.403,-0.345,4554.67
28,95,12,,DZA,DZ,12,4,Country/Area,912,Algeria,2,Medium,2016,40429.242,40850.721,20894.164,19956.557,17.1516,104.6982,26.8108,849.396,20.792,842.958,2.064,33.5827,1039.209,14.957,25.439,3.0906,1.4582,31.693,104.4,189.813,101.493,88.32,4.647,75.3099,74.1065,76.5696,62.4624,61.3751,63.5963,16.3072,15.5411,17.0653,6.9998,6.6099,7.3499,21.57,20.7701,1019.935,25.594,24.8166,48.3704,53.8053,42.5927,112.4366,122.4718,101.722,40.4642,44.6223,36.0221,86.4785,94.9728,77.4009,-6.438,-0.158,4424.99
29,95,12,,DZA,DZ,12,4,Country/Area,912,Algeria,2,Medium,2015,39609.816,40019.529,20476.385,19543.144,16.8026,104.7753,26.5834,847.059,21.166,819.426,2.048,33.8451,1032.935,14.977,25.811,3.0914,1.457,31.772,104.5,185.876,99.136,86.74,4.645,75.1589,73.9918,76.3773,62.3549,61.3079,63.4432,16.2627,15.5654,16.9443,6.9764,6.642,7.2752,21.799,21.1285,1013.431,25.778,25.2583,49.5793,55.2778,43.5142,114.5726,125.269,103.143,41.5217,46.02,36.7101,88.0891,97.2241,78.3205,-27.638,-0.691,4685.06
30,318,16,30.0,ASM,AS,16,4,Country/Area,957,American Samoa,2,Medium,2015,53.185,52.878,26.86,26.017,264.39,103.2401,24.2144,0.753,14.247,-0.614,-1.161,,1.048,0.101,19.821,2.78,1.3201,29.015,106.0,0.295,0.17,0.125,5.574,72.6543,70.2938,75.2682,58.595,56.286,61.1495,15.0154,13.778,16.2762,6.6226,6.2539,6.9065,0.009,8.7966,1.04,0.012,11.0451,45.2685,55.2208,34.9853,171.9423,207.1631,134.3424,74.5868,89.006,59.4797,160.8967,195.5862,123.9523,-1.366,-25.833,12727.41
31,318,16,30.0,ASM,AS,16,4,Country/Area,957,American Samoa,2,Medium,2016,52.571,52.245,26.531,25.714,261.2225,103.1793,24.7871,0.7,13.391,-0.653,-1.25,,1.0,0.09,19.141,2.6988,1.2819,29.079,106.0,0.3,0.174,0.127,5.75,72.6399,70.2405,75.3053,58.5681,56.2199,61.1741,15.112,13.8811,16.3568,6.6923,6.3428,6.9652,0.009,8.7935,0.992,0.011,11.0422,45.9135,55.8328,35.592,174.5214,210.8074,135.597,77.042,92.8949,60.2295,163.6771,199.4408,125.3999,-1.349,-25.821,12843.33
32,318,16,30.0,ASM,AS,16,4,Country/Area,957,American Samoa,2,Medium,2017,51.918,51.586,26.18,25.406,257.93,103.0465,25.333,0.637,12.36,-0.664,-1.287,,0.939,0.085,18.206,2.5977,1.2343,29.158,106.0,0.302,0.176,0.126,5.846,72.8009,70.3039,75.588,58.7285,56.2791,61.4603,15.1614,13.9513,16.3754,6.703,6.3861,6.943,0.008,8.7791,0.932,0.01,11.0248,45.595,55.4998,35.2211,171.0247,210.5176,128.5041,75.2394,93.5891,55.6072,160.1685,199.2096,118.2225,-1.305,-25.298,11863.68
33,318,16,30.0,ASM,AS,16,4,Country/Area,957,American Samoa,2,Medium,2018,51.254,50.908,25.811,25.098,254.5425,102.8389,25.8305,0.57,11.193,-0.691,-1.357,,0.876,0.083,17.204,2.4936,1.185,29.233,106.0,0.306,0.179,0.127,6.011,72.794,70.2112,75.687,58.7065,56.1653,61.5514,15.2329,14.0216,16.4442,6.7537,6.4466,6.9781,0.008,8.7499,0.869,0.01,10.9885,45.8985,55.8077,35.457,172.6338,214.4095,127.5274,78.2056,98.9962,55.9039,161.9946,203.4121,117.3569,-1.256,-24.672,12552.05
34,318,16,30.0,ASM,AS,16,4,Country/Area,957,American Samoa,2,Medium,2019,50.563,50.209,25.422,24.788,251.045,102.5577,26.2513,0.508,10.113,-0.708,-1.41,,0.819,0.081,16.304,2.4037,1.1423,29.3,106.0,0.311,0.183,0.128,6.191,72.7511,70.1048,75.7233,58.6467,56.0369,61.5767,15.2979,14.0772,16.5157,6.8027,6.4985,7.0232,0.007,8.705,0.813,0.009,10.9325,46.2321,56.2055,35.6705,175.1949,218.4109,128.338,81.6242,104.2129,57.4445,164.8007,207.7298,118.3266,-1.212,-24.139,12886.14
35,318,16,30.0,ASM,AS,16,4,Country/Area,957,American Samoa,2,Medium,2020,49.855,49.761,25.17,24.592,248.8075,102.3524,26.6667,0.463,9.308,-0.187,-0.376,,0.779,0.083,15.658,2.3605,1.1219,29.322,106.0,0.316,0.186,0.13,6.35,72.6717,69.9948,75.6821,58.5485,55.9043,61.5216,15.3649,14.1301,16.5965,6.8631,6.5516,7.0875,0.007,8.6456,0.773,0.009,10.8585,46.6028,56.6634,35.9056,178.8418,222.4886,131.4738,85.5955,109.2409,60.3665,168.72,212.1297,121.6719,-0.653,-13.123,14489.26
36,318,16,30.0,ASM,AS,16,4,Country/Area,957,American Samoa,2,Medium,2021,49.668,49.225,24.888,24.337,246.125,102.264,27.2344,0.446,9.066,-0.886,-1.8,,0.77,0.085,15.649,2.3275,1.1064,29.346,106.0,0.324,0.191,0.133,6.583,72.708,70.0233,75.7298,58.5779,55.9251,61.5627,15.4035,14.1736,16.6338,6.887,6.5828,7.1106,0.007,8.5819,0.764,0.009,10.7762,46.503,56.6254,35.7232,178.9209,222.74,131.2071,85.7107,109.5765,60.3209,168.887,212.4775,121.485,-1.333,-27.08,15236.16
37,318,16,30.0,ASM,AS,16,4,Country/Area,957,American Samoa,2,Medium,2022,48.782,48.342,24.43,23.912,241.7075,102.1642,27.9272,0.421,8.707,-0.881,-1.823,,0.75,0.082,15.522,2.3051,1.096,29.348,106.0,0.329,0.194,0.135,6.815,72.7521,70.0553,75.7943,58.614,55.9489,61.6204,15.4338,14.1996,16.6708,6.9031,6.5987,7.1308,0.006,8.5074,0.744,0.008,10.6805,46.2907,56.4799,35.4447,178.8163,222.5471,130.5124,85.639,109.6697,60.0575,168.8803,212.3821,120.8721,-1.305,-26.995,18017.46
38,318,16,30.0,ASM,AS,16,4,Country/Area,957,American Samoa,2,Medium,2023,47.901,47.521,24.002,23.52,237.605,102.0494,28.4349,0.397,8.367,-0.76,-1.599,,0.731,0.08,15.388,2.2859,1.087,29.375,106.0,0.334,0.196,0.138,7.021,72.8518,70.2017,75.8382,58.7062,56.0879,61.6573,15.4602,14.222,16.6992,6.9084,6.5931,7.147,0.006,8.4336,0.726,0.008,10.587,45.7215,55.5941,35.2421,177.1124,219.1619,130.1553,84.741,107.9902,59.9691,167.2585,209.0631,120.5988,-1.159,-24.389,13826.936249999999
39,318,16,30.0,ASM,AS,16,4,Country/Area,957,American Samoa,2,Medium,2024,47.141,46.765,23.602,23.163,233.825,101.8953,28.7269,0.36,7.701,-0.752,-1.608,,0.701,0.08,14.994,2.2671,1.0784,29.403,106.0,0.341,0.2,0.141,7.293,72.9919,70.3233,75.9937,58.8662,56.2749,61.7822,15.315,13.9858,16.6465,6.7916,6.4057,7.0913,0.006,8.2722,0.696,0.007,10.3966,44.568,55.2362,33.4131,170.4783,210.8862,125.3503,75.9041,95.1733,55.5916,160.2704,199.869,116.0714,-1.11,-23.735,13826.936249999999
40,212,20,,AND,AD,20,4,Country/Area,925,Andorra,2,Medium,2024,81.418,81.938,41.883,40.054,174.3351,104.5676,43.4947,0.058,0.713,1.039,1.268,54.6646,0.561,0.007,6.852,1.0872,0.5218,32.518,106.3,0.503,0.276,0.227,6.139,84.1881,82.2577,86.2396,69.7579,67.8183,71.8193,21.5787,19.9249,23.2766,10.259,9.0963,11.2249,0.003,5.1363,0.558,0.003,5.9603,12.7806,13.3332,12.1849,41.2748,48.4178,33.5952,13.2883,14.7487,11.7692,34.6581,41.7978,26.9752,0.988,12.056,49303.67
41,212,20,,AND,AD,20,4,Country/Area,925,Andorra,2,Medium,2023,80.294,80.856,41.354,39.502,172.034,104.6884,43.1623,0.064,0.783,1.124,1.39,49.8667,0.555,0.006,6.859,1.0815,0.519,32.518,106.2,0.491,0.27,0.221,6.076,84.0406,82.1004,86.1073,69.6242,67.6763,71.6997,21.4696,19.8108,23.1755,10.1929,9.0289,11.1556,0.003,5.2757,0.552,0.003,6.1175,13.0615,13.6488,12.4285,42.0254,49.3091,34.1645,13.5093,14.9968,11.9516,35.2419,42.5019,27.3942,1.061,13.122,46812.45
42,212,20,,AND,AD,20,4,Country/Area,925,Andorra,2,Medium,2022,79.116,79.705,40.793,38.912,169.5851,104.834,42.8318,0.072,0.902,1.178,1.478,46.8976,0.546,0.006,6.85,1.0708,0.5139,32.511,106.2,0.474,0.261,0.213,5.948,84.0164,82.0827,86.0748,69.6017,67.6597,71.6694,21.4518,19.7979,23.1509,10.1781,9.0209,11.1385,0.003,5.2921,0.543,0.003,6.1378,13.1061,13.6771,12.4817,42.1459,49.416,34.315,13.5558,15.0301,12.0061,35.3408,42.5961,27.5181,1.102,13.826,42414.06
43,212,20,,AND,AD,20,4,Country/Area,925,Andorra,2,Medium,2021,77.611,78.364,40.01,38.353,166.7309,104.3217,42.511,-0.012,-0.155,1.505,1.921,36.0826,0.535,0.006,6.828,1.058,0.5076,32.505,106.3,0.547,0.306,0.242,6.983,82.3311,80.2162,84.6776,67.907,65.7817,70.2646,20.0293,18.2541,21.9296,9.2703,8.012,10.3485,0.003,5.3103,0.532,0.003,6.1654,13.1829,13.7635,12.5445,49.447,59.0686,39.1149,15.4905,17.2246,13.696,42.6634,52.2952,32.3257,1.514,19.32,42425.7
44,212,20,,AND,AD,20,4,Country/Area,925,Andorra,2,Medium,2020,77.149,77.38,39.386,37.994,164.6383,103.6637,42.1248,-0.112,-1.454,0.462,0.597,116.1051,0.529,0.006,6.831,1.0279,0.4924,32.489,106.3,0.641,0.394,0.248,8.285,79.4177,75.8226,83.8402,65.3343,62.0359,69.4245,19.3508,16.8446,22.3885,9.3639,8.0114,10.5983,0.003,5.3353,0.526,0.003,6.4904,29.6643,40.1888,18.5507,89.464,118.3212,58.2937,36.131,48.3519,23.3027,78.3671,103.1614,51.6024,0.572,7.394,37361.09
45,212,20,,AND,AD,20,4,Country/Area,925,Andorra,2,Medium,2019,75.798,76.474,38.914,37.559,162.7096,103.609,41.7309,0.11,1.433,1.351,1.767,39.2273,0.535,0.007,6.993,1.0447,0.5012,32.364,106.3,0.425,0.23,0.195,5.56,84.098,82.1831,86.1006,69.68,67.7543,71.6935,21.5192,19.8712,23.1704,10.2247,9.0665,11.1521,0.003,5.2528,0.532,0.003,6.0963,13.002,13.5171,12.4394,41.7759,48.8121,34.1952,13.4431,14.8417,11.9627,35.0139,42.0638,27.4195,1.245,16.284,41257.8
